Instruction,Response
Qual o objetivo do Art. 4?,"O Art. 4 tem como objetivo estabelecer que a aplicação dos critérios de Densidade, Qualidade e Adequação será de responsabilidade exclusiva da Coordenação de Curso."
Quais os trâmites necessários para o Aproveitamento de Estudos pela via processual?,"Os trâmites são: análise de adequação pelo Coordenador do Curso, possibilidade de solicitação de parecer técnico ao Departamento Acadêmico ou professor responsável pela disciplina de origem, decisão final da Coordenação do Curso, e, em caso de disciplina obrigatória, avaliação da qualidade da disciplina de origem. Além disso, em caso de solicitações idênticas da mesma IES, o Coordenador do Curso pode acolher a decisão anterior sem nova consulta. O Aproveitamento de Estudos entre as disciplinas de origem e destino depende da densidade e qualidade mínimas de 75%, e da adequação dos objetivos das disciplinas."
Qual o objetivo da Resolução 021/2007 CONSEPE?,"A Resolução 021/2007 CONSEPE tem como objetivo estabelecer critérios para o aproveitamento de estudos pela via processual na graduação da Universidade Federal do Amazonas (UFAM), permitindo o reconhecimento de disciplinas já cursadas pelos alunos em outras instituições de ensino superior."
Quais os critérios que devem ser observados para o aproveitamento de estudos pela via processual na UFAM?,"Para o aproveitamento de estudos pela via processual na UFAM, devem ser observados os critérios de identidade, densidade, qualidade e adequação. Além disso, é necessário que a solicitação seja realizada pelo coordenador do curso e que o aproveitamento entre a disciplina de origem e a de destino atenda aos critérios mínimos de densidade e qualidade, além de possuir adequação dos objetivos das disciplinas."
Quais são os trâmites necessários para o aproveitamento de estudos pela via processual?,"Segundo o Art. 5º da Resolução 021/2007 do Consepe da UFAM, o aproveitamento de estudos pela via processual deve seguir os seguintes trâmites: 1) Em caso de disciplina optativa, o Coordenador do Curso emitirá parecer conclusivo após análise de adequação; 2) Em caso de disciplina obrigatória, o Coordenador do Curso poderá solicitar um parecer técnico que deverá observar a qualidade da disciplina de origem; 3) Em caso de solicitações idênticas, da mesma IES, é possível que o Coordenador acolha a decisão anterior sem nova consulta ao professor ou Departamento Acadêmico responsável pela disciplina."
O que é Estudos pela via processual?,"Estudos pela via processual é a possibilidade de aproveitamento de disciplinas cursadas na UFAM, sem identidade de código e não constantes do quadro de equivalência contido no projeto pedagógico do curso, e de disciplinas cursadas em outras Instituições de Educação Superior, inclusive as estrangeiras."
O que compete à Coordenação de Curso?,"Compete exclusivamente à Coordenação de Curso a aplicação dos critérios de Densidade, Qualidade e Adequação, podendo solicitar parecer técnico do Departamento Acadêmico ou do professor responsável pela disciplina, e devendo submeter a decisão à apreciação do Colegiado do Curso."
Aproveitamento de Estudos pela via processual,"O Aproveitamento de Estudos pela via processual é um procedimento que permite ao aluno aproveitar disciplinas cursadas na UFAM ou em outras Instituições de Educação Superior, inclusive estrangeiras, que não estejam previstas no quadro de equivalência do curso. Para isso, é necessário que haja uma densidade e qualidade mínimas de 75% e que os objetivos das disciplinas sejam adequados entre si. Além disso, a decisão final sobre o aproveitamento compete à Coordenação do Curso, que pode solicitar parecer técnico ao Departamento Acadêmico ou ao professor responsável pela disciplina, em caso de dúvidas."
"Escreva uma instrução para:  Disciplinas cursadas na UFAM, sem identidade de código e não constantes do quadro de equivalência contido no projeto pedagógico do curso","O Aproveitamento de Estudos pela via processual (AE) de disciplinas cursadas na UFAM sem identidade de código e que não estejam no quadro de equivalência do projeto pedagógico do curso, seguirá os seguintes critérios: (I) a Coordenação de Curso poderá aproveitar uma disciplina com base em mais de uma disciplina cursada na IES de origem; (II) com base em uma única disciplina cursada na IES de origem, poderão ser aproveitadas mais de uma disciplina da UFAM; (III) os critérios de identidade estabelecidos no Art. 2º, desta Resolução devem ser observados."
Como funciona o aproveitamento de disciplinas cursadas em outras instituições?,"O aproveitamento de disciplinas cursadas em outras instituições é regulamentado pela RES. Nº 021/2007 CONSEPE da UFAM. De acordo com a legislação, as disciplinas obrigatórias cursadas na UFAM que apresentem identidade de código podem ser aproveitadas em outros cursos da instituição pelo processo de Transferência de Realização (TF). Já as disciplinas que não apresentarem o mesmo código, mas forem consideradas equivalentes de acordo com o Quadro de Equivalência do curso, podem ser aproveitadas pelo processo previsto no Art. 8º. Além disso, qualquer disciplina cursada em outra instituição pode ser aproveitada como carga horária optativa, desde que seja feito o pedido pela via processual e que a disciplina seja considerada adequada ao curso."
Como solicitar aproveitamento de disciplinas optativas?,"Para solicitar o aproveitamento de disciplinas optativas, o aluno deve seguir o seguinte procedimento: 1) Preencher um formulário de pedido de aproveitamento de estudos; 2) Anexar ao formulário o histórico escolar que comprove a aprovação na disciplina a ser aproveitada; 3) Entregar o formulário e o histórico escolar na secretaria de graduação do curso em que está matriculado."
Quais são as atividades institucionais que podem ser objeto de aproveitamento de estudos?,"As atividades institucionais que podem ser aproveitadas como carga horária optativa são: PIBIC, PET, monitoria, programas e projetos de extensão e pesquisa, e estágio não obrigatório, vinculados ao ensino de graduação e à Instituição de Ensino Superior em que o aluno está matriculado."
Qual o artigo que trata sobre o aproveitamento de disciplina optativa?,O artigo 9º trata sobre o aproveitamento de disciplina optativa.
Quais atividades podem ser objeto de Aproveitamento de Estudos como carga horária optativa?,"As atividades institucionais como PIBIC, PET, MONITORIA, Programas e Projetos de Extensão e Pesquisa e Estágio não obrigatório, vinculados ao Ensino de Graduação e à Extensão, podem ser objetos de Aproveitamento de Estudos como carga horária optativa."
Qual o artigo e o parágrafo que define o aproveitamento de estudos para disciplinas cursadas na IES de origem?,"Art. 9º, 1º"
Qual o limite máximo de carga horária optativa para o aproveitamento de disciplinas cursadas na IES de origem?,"25% do total de carga horária exigida para a integralização do curso, podendo ser maior em determinados cursos com limite mínimo acima de 25%."
Quais são as hipóteses em que haverá complementação de conteúdo e carga horária?,Nenhuma hipótese.
Qual é o tipo de disciplina que pode ser aproveitada como carga horária optativa?,Qualquer disciplina cursada na IES de origem.
Como aproveitar disciplinas de outros cursos?,"Para aproveitar disciplinas de outros cursos, você precisa seguir os seguintes passos: \n 1. Identifique a disciplina que deseja aproveitar de outro curso;\n 2. Confira se ela possui o mesmo código da disciplina obrigatória do seu curso atual;\n 3. Se tiver o mesmo código, você pode fazer o aproveitamento de estudos pela via processual;\n 4. Caso não possua o mesmo código, mas seja equivalente de acordo com o Quadro de Equivalência do curso, você pode solicitar o aproveitamento seguindo o mesmo processo;\n 5. Se não se encaixar em nenhuma das situações anteriores, você pode utilizar a disciplina como carga horária optativa, mas precisará fazer um novo pedido;\n 6. Lembre-se que o limite máximo de carga horária optativa é de 25% do total exigido para a integralização do curso."
O aproveitamento de disciplinas optativas é limitado a 25% do total de carga horária exigida para a integralização do curso.,"O aproveitamento de disciplinas optativas é limitado a 25% do total de carga horária exigida para a integralização do curso. Para cursos em que o limite mínimo de carga horária optativa é estabelecido acima de 25%, o limite máximo será o próprio limite mínimo fixado para aquele curso."
O aproveitamento de atividades institucionais é permitido como carga horária optativa.,"O aproveitamento de atividades institucionais é permitido como carga horária optativa. As atividades que se enquadram nessa categoria incluem: PIBIC, PET, MONITORIA, Programas e Projetos de Extensão e Pesquisa, e Estágio não obrigatório, vinculados ao Ensino de Graduação e à Universidade Federal do Amazonas."
1. Para quais disciplinas é permitido o aproveitamento de estudos?,"O aproveitamento de estudos é permitido para disciplinas consideradas equivalentes, de acordo com o Quadro de Equivalência contido no projeto pedagógico do curso, e para disciplinas optativas."
